
../Instances/CKP_Classical_Instances/25/1_70_25	SA | 	1	-1365250.000000	-1365250.000000	-1365250.000000	8.176132	10.036
../Instances/CKP_Classical_Instances/25/2_70_25	SA | 	1	-2694645.000000	-2694645.000000	-2694645.000000	7.935411	10.104
../Instances/CKP_Classical_Instances/25/3_70_25	SA | 	1	-685604.000000	-685604.000000	-685604.000000	9.222767	10.357
../Instances/CKP_Classical_Instances/25/4_70_25	SA | 	1	-4043507.000000	-4043507.000000	-4043507.000000	7.907389	10.075
../Instances/CKP_Classical_Instances/25/5_70_25	SA | 	1	-2394884.000000	-2394884.000000	-2394884.000000	7.448677	10.124
../Instances/CKP_Classical_Instances/25/6_70_25	SA | 	1	-2539596.000000	-2539596.000000	-2539596.000000	9.282309	10.149
../Instances/CKP_Classical_Instances/25/7_70_25	SA | 	1	-2680092.000000	-2680092.000000	-2680092.000000	9.249944	10.103
../Instances/CKP_Classical_Instances/25/8_70_25	SA | 	1	-372379.000000	-372379.000000	-372379.000000	9.790797	10.144
../Instances/CKP_Classical_Instances/25/9_70_25	SA | 	1	-194824.000000	-194824.000000	-194824.000000	9.441834	10.267
../Instances/CKP_Classical_Instances/25/10_70_25	SA | 	1	-2974834.000000	-2974834.000000	-2974834.000000	8.300750	10.259
../Instances/CKP_Classical_Instances/50/1_70_50	SA | 	1	-4590536.000000	-4590536.000000	-4590536.000000	5.297232	10.092
../Instances/CKP_Classical_Instances/50/2_70_50	SA | 	1	-314476.000000	-314476.000000	-314476.000000	6.151778	10.248
../Instances/CKP_Classical_Instances/50/3_70_50	SA | 	1	-3444569.000000	-3444569.000000	-3444569.000000	10.197467	10.198
../Instances/CKP_Classical_Instances/50/4_70_50	SA | 	1	-5144.000000	-5144.000000	-5144.000000	6.021911	10.247
../Instances/CKP_Classical_Instances/50/5_70_50	SA | 	1	-7130111.000000	-7130111.000000	-7130111.000000	6.685414	10.236
../Instances/CKP_Classical_Instances/50/6_70_50	SA | 	1	-1926958.000000	-1926958.000000	-1926958.000000	9.563207	10.312
../Instances/CKP_Classical_Instances/50/7_70_50	SA | 	1	-8082857.000000	-8082857.000000	-8082857.000000	1.346698	10.206
../Instances/CKP_Classical_Instances/50/8_70_50	SA | 	1	-5633800.000000	-5633800.000000	-5633800.000000	6.108608	10.095
../Instances/CKP_Classical_Instances/50/9_70_50	SA | 	1	-7063797.000000	-7063797.000000	-7063797.000000	7.110974	10.083
../Instances/CKP_Classical_Instances/50/10_70_50	SA | 	1	-7108071.000000	-7108071.000000	-7108071.000000	7.464343	10.112
../Instances/CKP_Classical_Instances/75/1_70_75	SA | 	1	-9618911.000000	-9618911.000000	-9618911.000000	4.715379	10.322
../Instances/CKP_Classical_Instances/75/2_70_75	SA | 	1	-5758834.000000	-5758834.000000	-5758834.000000	6.793108	10.123
../Instances/CKP_Classical_Instances/75/3_70_75	SA | 	1	-7202738.000000	-7202738.000000	-7202738.000000	9.976006	10.110
../Instances/CKP_Classical_Instances/75/4_70_75	SA | 	1	-26236.000000	-26236.000000	-26236.000000	5.364533	10.014
../Instances/CKP_Classical_Instances/75/5_70_75	SA | 	1	-1292516.000000	-1292516.000000	-1292516.000000	7.850889	10.162
../Instances/CKP_Classical_Instances/75/6_70_75	SA | 	1	-5780541.000000	-5780541.000000	-5780541.000000	10.372849	10.373
../Instances/CKP_Classical_Instances/75/7_70_75	SA | 	1	-17756.000000	-17756.000000	-17756.000000	6.018253	10.240
../Instances/CKP_Classical_Instances/75/8_70_75	SA | 	1	-12718.000000	-12718.000000	-12718.000000	3.854644	10.319
../Instances/CKP_Classical_Instances/75/9_70_75	SA | 	1	-2328543.000000	-2328543.000000	-2328543.000000	9.254367	10.303
../Instances/CKP_Classical_Instances/75/10_70_75	SA | 	1	-6855310.000000	-6855310.000000	-6855310.000000	5.584833	10.225
../Instances/CKP_Classical_Instances/100/1_70_100	SA | 	1	-8842455.000000	-8842455.000000	-8842455.000000	7.326437	10.161
../Instances/CKP_Classical_Instances/100/2_70_100	SA | 	1	-753690.000000	-753690.000000	-753690.000000	5.623904	10.022
../Instances/CKP_Classical_Instances/100/3_70_100	SA | 	1	-825213.000000	-825213.000000	-825213.000000	10.313030	10.313
../Instances/CKP_Classical_Instances/100/4_70_100	SA | 	1	-2858428.000000	-2858428.000000	-2858428.000000	4.865648	10.075
../Instances/CKP_Classical_Instances/100/5_70_100	SA | 	1	-156321.000000	-156321.000000	-156321.000000	10.019820	10.020
../Instances/CKP_Classical_Instances/100/6_70_100	SA | 	1	-33273.000000	-33273.000000	-33273.000000	5.587525	10.044
../Instances/CKP_Classical_Instances/100/7_70_100	SA | 	1	-2057991.000000	-2057991.000000	-2057991.000000	9.100375	10.217
../Instances/CKP_Classical_Instances/100/8_70_100	SA | 	1	-579641.000000	-579641.000000	-579641.000000	7.534065	10.096
../Instances/CKP_Classical_Instances/100/9_70_100	SA | 	1	-15446837.000000	-15446837.000000	-15446837.000000	2.570031	10.188
../Instances/CKP_Classical_Instances/100/10_70_100	SA | 	1	-3108468.000000	-3108468.000000	-3108468.000000	9.773918	10.042
../Instances/CKP_Classical_Instances/25/1_70_25	ILS | 	1	-1280608.000000	-1280608.000000	-1280608.000000	11.599799	11.634
../Instances/CKP_Classical_Instances/25/2_70_25	ILS | 	1	-2598490.000000	-2598490.000000	-2598490.000000	11.744201	11.744
../Instances/CKP_Classical_Instances/25/3_70_25	ILS | 	1	-633021.000000	-633021.000000	-633021.000000	10.084218	10.087
../Instances/CKP_Classical_Instances/25/4_70_25	ILS | 	1	-4046545.000000	-4046545.000000	-4046545.000000	4.471946	10.073
../Instances/CKP_Classical_Instances/25/5_70_25	ILS | 	1	-2358294.000000	-2358294.000000	-2358294.000000	10.517258	10.518
../Instances/CKP_Classical_Instances/25/6_70_25	ILS | 	1	-2365052.000000	-2365052.000000	-2365052.000000	7.093755	14.166
../Instances/CKP_Classical_Instances/25/7_70_25	ILS | 	1	-2493189.000000	-2493189.000000	-2493189.000000	10.434609	10.435
../Instances/CKP_Classical_Instances/25/8_70_25	ILS | 	1	-414818.000000	-414818.000000	-414818.000000	10.239992	10.240
../Instances/CKP_Classical_Instances/25/9_70_25	ILS | 	1	-142744.000000	-142744.000000	-142744.000000	15.223248	15.226
